area,avg_circuity,avg_edge_length,avg_street_length,edge_count,edge_density_km,geoid,k_0_count,k_0_proportion,k_10_count,k_10_proportion,k_11_count,k_11_proportion,k_12_count,k_12_proportion,k_13_count,k_13_proportion,k_14_count,k_14_proportion,k_15_count,k_15_proportion,k_16_count,k_16_proportion,k_17_count,k_17_proportion,k_18_count,k_18_proportion,k_19_count,k_19_proportion,k_1_count,k_1_proportion,k_20_count,k_20_proportion,k_21_count,k_21_proportion,k_22_count,k_22_proportion,k_23_count,k_23_proportion,k_24_count,k_24_proportion,k_25_count,k_25_proportion,k_26_count,k_26_proportion,k_27_count,k_27_proportion,k_28_count,k_28_proportion,k_29_count,k_29_proportion,k_2_count,k_2_proportion,k_30_count,k_30_proportion,k_31_count,k_31_proportion,k_32_count,k_32_proportion,k_33_count,k_33_proportion,k_34_count,k_34_proportion,k_35_count,k_35_proportion,k_36_count,k_36_proportion,k_37_count,k_37_proportion,k_38_count,k_38_proportion,k_39_count,k_39_proportion,k_3_count,k_3_proportion,k_40_count,k_40_proportion,k_41_count,k_41_proportion,k_42_count,k_42_proportion,k_43_count,k_43_proportion,k_44_count,k_44_proportion,k_45_count,k_45_proportion,k_46_count,k_46_proportion,k_47_count,k_47_proportion,k_48_count,k_48_proportion,k_49_count,k_49_proportion,k_4_count,k_4_proportion,k_50_count,k_50_proportion,k_51_count,k_51_proportion,k_52_count,k_52_proportion,k_53_count,k_53_proportion,k_54_count,k_54_proportion,k_55_count,k_55_proportion,k_56_count,k_56_proportion,k_57_count,k_57_proportion,k_58_count,k_58_proportion,k_59_count,k_59_proportion,k_5_count,k_5_proportion,k_60_count,k_60_proportion,k_61_count,k_61_proportion,k_62_count,k_62_proportion,k_63_count,k_63_proportion,k_64_count,k_64_proportion,k_65_count,k_65_proportion,k_66_count,k_66_proportion,k_67_count,k_67_proportion,k_68_count,k_68_proportion,k_69_count,k_69_proportion,k_6_count,k_6_proportion,k_70_count,k_70_proportion,k_7_count,k_7_proportion,k_8_count,k_8_proportion,k_9_count,k_9_proportion,k_avg,k_counts,k_proportion,name,node_count,node_density_km,self_loop_proportion,time,total_edge_length,total_street_length
1919692462,1.0836465591983766,145.1163755048986,145.1163755048986,168973,12773.26957498322,15670,0,0.0,,,,,,,,,,,,,,,,,,,,,19686,0.2798015833534687,,,,,,,,,,,,,,,,,,,,,261,0.003709652202339497,,,,,,,,,,,,,,,,,,,,,41451,0.5891524652841935,,,,,,,,,,,,,,,,,,,,,7901,0.11229870517503589,,,,,,,,,,,,,,,,,,,,,1030,0.014639623633753571,,,,,,,,,,,,,,,,,,,,,28.0,0.00039797035120883495,,,,,,,,,2.5794590445868923,"{0: 0, 1: 19686, 2: 261, 3: 41451, 4: 7901, 5: 1030, 6: 28}","{0: 0.0, 1: 0.2798015833534687, 2: 0.003709652202339497, 3: 0.5891524652841935, 4: 0.11229870517503589, 5: 0.014639623633753571, 6: 0.00039797035120883495}","Charlotte, NC--SC Urbanized Area",70357,36.65014130789456,0.010344847993466412,28.56784749031067,24520749.31818923,13252231.618145088
1897372515,1.0850081718433133,134.48027619213374,134.48027619213374,230461,16334.409129730298,78661,0,0.0,,,,,,,,,,,,,,,,,,,,,25878,0.2716650744827152,,,,,,,,,,,,,,,,,,,,,553,0.005805347638493759,,,,,,,,,,,,,,,,,,,,,52350,0.5495659111666334,,,,,,,,,,,,,,,,,,,,,15506,0.16278068803342535,,,,,,,,,,,,,,,,,,,,,910,0.00955310370891378,,,,,,,,,,,,,,,,,,,,,54.0,0.0005668874728366419,,,5.0,5.248958081820759e-05,0.0,0.0,1.0,1.0497916163641518e-05,2.6347250070860935,"{0: 0, 1: 25878, 2: 553, 3: 52350, 4: 15506, 5: 910, 6: 54, 7: 5, 8: 0, 9: 1}","{0: 0.0, 1: 0.2716650744827152, 2: 0.005805347638493759, 3: 0.5495659111666334, 4: 0.16278068803342535, 5: 0.00955310370891378, 6: 0.0005668874728366419, 7: 5.248958081820759e-05, 8: 0.0, 9: 1.0497916163641518e-05}","San Diego, CA Urbanized Area",95257,50.2046905638875,0.004317433318435657,37.29458165168762,30992458.931515336,17408818.647206645
1856858865,1.0999650718896263,102.10089337032093,102.10089337032093,320928,17646.48683062423,04843,0,0.0,1.0,7.561436672967864e-06,1.0,7.561436672967864e-06,2.0,1.5122873345935728e-05,,,,,,,,,,,,,,,34210,0.2586767485822306,,,,,,,,,,,,,,,,,,,,,668,0.0050510396975425335,,,,,,,,,,,,,,,,,,,,,76259,0.5766275992438563,,,,,,,,,,,,,,,,,,,,,17779,0.13443478260869565,,,,,,,,,,,,,,,,,,,,,3129,0.023659735349716444,,,,,,,,,,,,,,,,,,,,,159.0,0.0012022684310018903,,,31.0,0.0002344045368620038,8.0,6.049149338374291e-05,3.0,2.2684310018903593e-05,2.6645822306238185,"{0: 0, 1: 34210, 2: 668, 3: 76259, 4: 17779, 5: 3129, 6: 159, 7: 31, 8: 8, 9: 3, 10: 1, 11: 1, 12: 2}","{0: 0.0, 1: 0.2586767485822306, 2: 0.0050510396975425335, 3: 0.5766275992438563, 4: 0.13443478260869565, 5: 0.023659735349716444, 6: 0.0012022684310018903, 7: 0.0002344045368620038, 8: 6.049149338374291e-05, 9: 2.2684310018903593e-05, 10: 7.561436672967864e-06, 11: 7.561436672967864e-06, 12: 1.5122873345935728e-05}","Baltimore, MD Urbanized Area",132250,71.22242971331049,0.017256206999700867,44.697237730026245,32767035.507550355,18477752.001341768
1827964618,1.0881982382932502,132.1978448678121,132.1978448678121,220746,15964.283540191615,41212,0,0.0,,,,,,,,,,,,,,,,,,,,,19871,0.22855729747759976,,,,,,,,,,,,,,,,,,,,,699,0.008039935128420423,,,,,,,,,,,,,,,,,,,,,50822,0.5845573434858122,,,,,,,,,,,,,,,,,,,,,14204,0.16337516246650027,,,,,,,,,,,,,,,,,,,,,1285,0.01478013825467846,,,,,,,,,,,,,,,,,,,,,54.0,0.0006211108682899897,,,4.0,4.600821246592517e-05,1.0,1.1502053116481292e-05,1.0,1.1502053116481292e-05,2.7299547969312523,"{0: 0, 1: 19871, 2: 699, 3: 50822, 4: 14204, 5: 1285, 6: 54, 7: 4, 8: 1, 9: 1}","{0: 0.0, 1: 0.22855729747759976, 2: 0.008039935128420423, 3: 0.5845573434858122, 4: 0.16337516246650027, 5: 0.01478013825467846, 6: 0.0006211108682899897, 7: 4.600821246592517e-05, 8: 1.1502053116481292e-05, 9: 1.1502053116481292e-05}","Indianapolis, IN Urbanized Area",86941,47.56164268383011,0.010514346805831137,35.1559898853302,29182145.463190053,15806481.98724938
1755833135,1.0642964338075684,133.52591024449876,133.52591024449876,219973,16728.29522847177,43912,0,0.0,,,,,,,,,,,,,,,,,,,,,18139,0.21079849852990737,,,,,,,,,,,,,,,,,,,,,282,0.003277202524143221,,,,,,,,,,,,,,,,,,,,,50376,0.5854338806958825,,,,,,,,,,,,,,,,,,,,,16021,0.1861846157421934,,,,,,,,,,,,,,,,,,,,,1194,0.013875814942648956,,,,,,,,,,,,,,,,,,,,,34.0,0.00039512370858464364,,,2.0,2.324257109321433e-05,0.0,0.0,1.0,1.1621285546607165e-05,2.7904101151669396,"{0: 0, 1: 18139, 2: 282, 3: 50376, 4: 16021, 5: 1194, 6: 34, 7: 2, 8: 0, 9: 1}","{0: 0.0, 1: 0.21079849852990737, 2: 0.003277202524143221, 3: 0.5854338806958825, 4: 0.1861846157421934, 5: 0.013875814942648956, 6: 0.00039512370858464364, 7: 2.324257109321433e-05, 8: 0.0, 9: 1.1621285546607165e-05}","Kansas City, MO--KS Urbanized Area",86049,49.007504349210265,0.008096448200460966,42.9773473739624,29372095.054213125,16266310.804125182
1729188957,1.077078599257451,112.79982861513399,112.79982861513399,316355,20636.72083787238,23527,0,0.0,,,,,,,,,,,,,,,,,,,,,24517,0.19931223985431842,,,,,,,,,,,,,,,,,,,,,947,0.007698686264308013,,,,,,,,,,,,,,,,,,,,,70418,0.5724668314255983,,,,,,,,,,,,,,,,,,,,,25733,0.20919777575442247,,,,,,,,,,,,,,,,,,,,,1311,0.010657843392299688,,,,,,,,,,,,,,,,,,,,,76.0,0.0006178459937565036,,,5.0,4.06477627471384e-05,1.0,8.12955254942768e-06,,,2.826247073361082,"{0: 0, 1: 24517, 2: 947, 3: 70418, 4: 25733, 5: 1311, 6: 76, 7: 5, 8: 1}","{0: 0.0, 1: 0.19931223985431842, 2: 0.007698686264308013, 3: 0.5724668314255983, 4: 0.20919777575442247, 5: 0.010657843392299688, 6: 0.0006178459937565036, 7: 4.06477627471384e-05, 8: 8.12955254942768e-06}","Denver--Aurora, CO Urbanized Area",123008,71.13623962381111,0.004937491109671097,54.319071531295776,35684789.781540714,19847472.19359211
1547960008,1.1247300533326574,138.18016195729427,138.18016195729427,166451,14858.41108238346,65863,0,0.0,,,,,,,,,,,,,,,,,,,,,13340,0.19701086956521738,,,,,,,,,,,,,,,,,,,,,935,0.013808482986767486,,,,,,,,,,,,,,,,,,,,,40842,0.603172258979206,,,,,,,,,,,,,,,,,,,,,11461,0.1692609877126654,,,,,,,,,,,,,,,,,,,,,1087,0.01605328449905482,,,,,,,,,,,,,,,,,,,,,44.0,0.0006498109640831758,,,3.0,4.430529300567108e-05,,,,,2.795663988657845,"{0: 0, 1: 13340, 2: 935, 3: 40842, 4: 11461, 5: 1087, 6: 44, 7: 3}","{0: 0.0, 1: 0.19701086956521738, 2: 0.013808482986767486, 3: 0.603172258979206, 4: 0.1692609877126654, 5: 0.01605328449905482, 6: 0.0006498109640831758, 7: 4.430529300567108e-05}","Orlando, FL Urbanized Area",67712,43.74273214427902,0.009714570654426827,34.747706174850464,23000226.13795359,13244093.092901282
1546746851,1.0723881625757392,144.72828839840676,144.72828839840676,165797,15513.537988506077,78580,0,0.0,,,,,,,,,,,,,,,,,,,,,10703,0.16666407138074402,,,,,,,,,,,,,,,,,,,,,679,0.010573194848876501,,,,,,,,,,,,,,,,,,,,,38845,0.6048832899920584,,,,,,,,,,,,,,,,,,,,,13558,0.2111213192357402,,,,,,,,,,,,,,,,,,,,,409,0.006368831654183341,,,,,,,,,,,,,,,,,,,,,24.0,0.00037372117286161416,,,1.0,1.557171553590059e-05,,,,,2.881141095314471,"{0: 0, 1: 10703, 2: 679, 3: 38845, 4: 13558, 5: 409, 6: 24, 7: 1}","{0: 0.0, 1: 0.16666407138074402, 2: 0.010573194848876501, 3: 0.6048832899920584, 4: 0.2111213192357402, 5: 0.006368831654183341, 6: 0.00037372117286161416, 7: 1.557171553590059e-05}","San Antonio, TX Urbanized Area",64219,41.51875270247439,0.003353498555462403,32.08800911903381,23995516.031590648,13469647.76788219
1459606367,1.0814556599865777,166.5238824568622,166.5238824568622,105796,12070.076608816404,61273,0,0.0,,,,,,,,,,,,,,,,,,,,,11139,0.2604517396184063,,,,,,,,,,,,,,,,,,,,,105,0.0024551066217732885,,,,,,,,,,,,,,,,,,,,,25223,0.5897633744855967,,,,,,,,,,,,,,,,,,,,,5713,0.1335811821922933,,,,,,,,,,,,,,,,,,,,,566,0.013234193789749346,,,,,,,,,,,,,,,,,,,,,21.0,0.0004910213243546577,,,1.0,2.338196782641227e-05,,,,,2.6382575757575757,"{0: 0, 1: 11139, 2: 105, 3: 25223, 4: 5713, 5: 566, 6: 21, 7: 1}","{0: 0.0, 1: 0.2604517396184063, 2: 0.0024551066217732885, 3: 0.5897633744855967, 4: 0.1335811821922933, 5: 0.013234193789749346, 6: 0.0004910213243546577, 7: 2.338196782641227e-05}","Nashville-Davidson, TN Urbanized Area",42768,29.30105058934701,0.010028734545729516,19.462672472000122,17617560.668406192,9477492.513939567
1413453963,1.0623208051837838,127.0684769895493,127.0684769895493,178689,16064.010345687908,57466,0,0.0,1.0,1.4898244986740562e-05,,,,,,,,,,,,,,,,,,,10375,0.15456929173743333,,,,,,,,,,,,,,,,,,,,,238,0.003545782306844254,,,,,,,,,,,,,,,,,,,,,37061,0.552143857453592,,,,,,,,,,,,,,,,,,,,,18537,0.2761687673192098,,,,,,,,,,,,,,,,,,,,,854,0.01272310121867644,,,,,,,,,,,,,,,,,,,,,51.0,0.0007598104943237686,,,4.0,5.959297994696225e-05,1.0,1.4898244986740562e-05,0.0,0.0,2.991627186317452,"{0: 0, 1: 10375, 2: 238, 3: 37061, 4: 18537, 5: 854, 6: 51, 7: 4, 8: 1, 9: 0, 10: 1}","{0: 0.0, 1: 0.15456929173743333, 2: 0.003545782306844254, 3: 0.552143857453592, 4: 0.2761687673192098, 5: 0.01272310121867644, 6: 0.0007598104943237686, 7: 5.959297994696225e-05, 8: 1.4898244986740562e-05, 9: 0.0, 10: 1.4898244986740562e-05}","Milwaukee, WI Urbanized Area",67122,47.487927981422345,0.00919474617911567,29.750800371170044,22705739.084785573,12704541.134091659
1411660152,1.0773605084090112,134.1511373174407,134.1511373174407,152442,14486.679138723253,72505,0,0.0,,,,,,,,,,,,,,,,,,,,,11901,0.20248060432829726,,,,,,,,,,,,,,,,,,,,,166,0.0028242820198720567,,,,,,,,,,,,,,,,,,,,,37720,0.641758540901048,,,,,,,,,,,,,,,,,,,,,8054,0.13702871920511772,,,,,,,,,,,,,,,,,,,,,897,0.015261331155573703,,,,,,,,,,,,,,,,,,,,,34.0,0.0005784674016605417,,,4.0,6.805498843065197e-05,,,,,2.7617735129985026,"{0: 0, 1: 11901, 2: 166, 3: 37720, 4: 8054, 5: 897, 6: 34, 7: 4}","{0: 0.0, 1: 0.20248060432829726, 2: 0.0028242820198720567, 3: 0.641758540901048, 4: 0.13702871920511772, 5: 0.015261331155573703, 6: 0.0005784674016605417, 7: 6.805498843065197e-05}","Providence, RI--MA Urbanized Area",58776,41.6360835267099,0.010207160756222038,27.625650644302368,20450267.6749453,11011494.613464251
1411373775,1.0695226460205987,146.9329984455059,146.9329984455059,144331,15025.776285688964,75340,0,0.0,,,,,,,,,,,,,,,,,,,,,13560,0.23663269579785007,,,,,,,,,,,,,,,,,,,,,2918,0.05092140164735446,,,,,,,,,,,,,,,,,,,,,31928,0.5571687840290381,,,,,,,,,,,,,,,,,,,,,8564,0.14944855507468938,,,,,,,,,,,,,,,,,,,,,278,0.004851319279631439,,,,,,,,,,,,,,,,,,,,,44.0,0.000767834706128717,,,2.0,3.490157755130532e-05,10.0,0.0001745078877565266,,,2.6382800502582717,"{0: 0, 1: 13560, 2: 2918, 3: 31928, 4: 8564, 5: 278, 6: 44, 7: 2, 8: 10}","{0: 0.0, 1: 0.23663269579785007, 2: 0.05092140164735446, 3: 0.5571687840290381, 4: 0.14944855507468938, 5: 0.004851319279631439, 6: 0.000767834706128717, 7: 3.490157755130532e-05, 8: 0.0001745078877565266}","Riverside--San Bernardino, CA Urbanized Area",57304,40.60157629044794,0.0021616977641670883,22.401053190231323,21206986.59863831,11355287.65383133
1375058275,1.0945729727071838,139.7570057390559,139.7570057390559,136095,13832.308086038618,42346,0,0.0,,,,,,,,,,,,,,,,,,,,,12753,0.2330464338577929,,,,,,,,,,,,,,,,,,,,,217,0.003965425872119584,,,,,,,,,,,,,,,,,,,,,31911,0.5831368894249219,,,,,,,,,,,,,,,,,,,,,9077,0.1658717541070482,,,,,,,,,,,,,,,,,,,,,730,0.013339911920033623,,,,,,,,,,,,,,,,,,,,,33.0,0.0006030371141933008,,,2.0,3.654770389050308e-05,,,,,2.724448586517552,"{0: 0, 1: 12753, 2: 217, 3: 31911, 4: 9077, 5: 730, 6: 33, 7: 2}","{0: 0.0, 1: 0.2330464338577929, 2: 0.003965425872119584, 3: 0.5831368894249219, 4: 0.1658717541070482, 5: 0.013339911920033623, 6: 0.0006030371141933008, 7: 3.654770389050308e-05}","Jacksonville, FL Urbanized Area",54723,39.796858791311955,0.00838384951688159,22.942062616348267,19020229.696056813,10538944.799014011
1372109317,1.0714274341754764,142.5402854510763,142.5402854510763,137478,14281.772684182617,07786,0,0.0,1.0,1.890180512238919e-05,,,,,,,,,,,,,,,,,,,12391,0.23421226727152444,,,,,,,,,,,,,,,,,,,,,45,0.0008505812305075135,,,,,,,,,,,,,,,,,,,,,29513,0.5578489745770722,,,,,,,,,,,,,,,,,,,,,10421,0.19697571118041773,,,,,,,,,,,,,,,,,,,,,503,0.009507607976561762,,,,,,,,,,,,,,,,,,,,,29.0,0.0005481523485492864,,,2.0,3.780361024477838e-05,0.0,0.0,0.0,0.0,2.7486437954824687,"{0: 0, 1: 12391, 2: 45, 3: 29513, 4: 10421, 5: 503, 6: 29, 7: 2, 8: 0, 9: 0, 10: 1}","{0: 0.0, 1: 0.23421226727152444, 2: 0.0008505812305075135, 3: 0.5578489745770722, 4: 0.19697571118041773, 5: 0.009507607976561762, 6: 0.0005481523485492864, 7: 3.780361024477838e-05, 8: 0.0, 9: 0.0, 10: 1.890180512238919e-05}","Birmingham, AL Urbanized Area",52905,38.557423482607255,0.004422525785943933,22.11128520965576,19596153.363243066,10471861.072002096
1358056883,1.082711513944929,100.44522036356388,100.44522036356388,274987,20338.713464710843,71317,0,0.0,0.0,0.0,1.0,9.031955056991637e-06,,,,,,,,,,,,,,,,,28854,0.26060803121443665,,,,,,,,,,,,,,,,,,,,,1486,0.013421485214689572,,,,,,,,,,,,,,,,,,,,,62044,0.5603786195559891,,,,,,,,,,,,,,,,,,,,,17219,0.15552123412633898,,,,,,,,,,,,,,,,,,,,,1061,0.009582904315468127,,,,,,,,,,,,,,,,,,,,,49.0,0.0004425657977925902,,,2.0,1.8063910113983275e-05,2.0,1.8063910113983275e-05,0.0,0.0,2.641612023338572,"{0: 0, 1: 28854, 2: 1486, 3: 62044, 4: 17219, 5: 1061, 6: 49, 7: 2, 8: 2, 9: 0, 10: 0, 11: 1}","{0: 0.0, 1: 0.26060803121443665, 2: 0.013421485214689572, 3: 0.5603786195559891, 4: 0.15552123412633898, 5: 0.009582904315468127, 6: 0.0004425657977925902, 7: 1.8063910113983275e-05, 8: 1.8063910113983275e-05, 9: 0.0, 10: 0.0, 11: 9.031955056991637e-06}","Portland, OR--WA Urbanized Area",110718,81.52677651868284,0.005752999232691,44.36296463012695,27621129.81211534,14849510.313962568
1356901554,1.08625804390604,118.50185631191864,118.50185631191864,234192,20452.61622082338,78904,0,0.0,,,,,,,,,,,,,,,,,,,,,19331,0.20808396124865447,,,,,,,,,,,,,,,,,,,,,535,0.0057588805166846075,,,,,,,,,,,,,,,,,,,,,52641,0.5666415500538213,,,,,,,,,,,,,,,,,,,,,19073,0.20530678148546824,,,,,,,,,,,,,,,,,,,,,1249,0.013444564047362755,,,,,,,,,,,,,,,,,,,,,63.0,0.0006781485468245425,,,7.0,7.534983853606028e-05,1.0,1.0764262648008611e-05,,,2.812658772874058,"{0: 0, 1: 19331, 2: 535, 3: 52641, 4: 19073, 5: 1249, 6: 63, 7: 7, 8: 1}","{0: 0.0, 1: 0.20808396124865447, 2: 0.0057588805166846075, 3: 0.5666415500538213, 4: 0.20530678148546824, 5: 0.013444564047362755, 6: 0.0006781485468245425, 7: 7.534983853606028e-05, 8: 1.0764262648008611e-05}","San Francisco--Oakland, CA Urbanized Area",92900,68.46480477978729,0.005106920817107331,36.34231376647949,27752186.73340085,15772623.085376332
1356225919,1.0913459128503058,133.69250580192906,133.69250580192906,152645,15047.266286713302,04384,0,0.0,,,,,,,,,,,,,,,,,,,,,11584,0.19189610045389788,,,,,,,,,,,,,,,,,,,,,197,0.0032634264320975386,,,,,,,,,,,,,,,,,,,,,38177,0.6324255375542523,,,,,,,,,,,,,,,,,,,,,9799,0.162326475168141,,,,,,,,,,,,,,,,,,,,,582,0.009641188748633336,,,,,,,,,,,,,,,,,,,,,26.0,0.0004307060265712487,,,1.0,1.656561640658649e-05,,,,,2.7959116058708546,"{0: 0, 1: 11584, 2: 197, 3: 38177, 4: 9799, 5: 582, 6: 26, 7: 1}","{0: 0.0, 1: 0.19189610045389788, 2: 0.0032634264320975386, 3: 0.6324255375542523, 4: 0.162326475168141, 5: 0.009641188748633336, 6: 0.0004307060265712487, 7: 1.656561640658649e-05}","Austin, TX Urbanized Area",60366,44.51028339327882,0.005470208654066625,21.392426013946533,20407492.548135463,11455905.01230369
1342038115,1.0812122558690789,140.25275976151985,140.25275976151985,117587,12288.698120975376,73261,0,0.0,,,,,,,,,,,,,,,,,,,,,15125,0.2994041609755132,,,,,,,,,,,,,,,,,,,,,347,0.006868974800562187,,,,,,,,,,,,,,,,,,,,,28261,0.5594354375754697,,,,,,,,,,,,,,,,,,,,,6183,0.12239444147514698,,,,,,,,,,,,,,,,,,,,,570,0.011283330364035869,,,,,,,,,,,,,,,,,,,,,22.0,0.0004354969614189283,,,8.0,0.00015836253142506484,1.0,1.9795316428133105e-05,,,2.5413227230437276,"{0: 0, 1: 15125, 2: 347, 3: 28261, 4: 6183, 5: 570, 6: 22, 7: 8, 8: 1}","{0: 0.0, 1: 0.2994041609755132, 2: 0.006868974800562187, 3: 0.5594354375754697, 4: 0.12239444147514698, 5: 0.011283330364035869, 6: 0.0004354969614189283, 7: 0.00015836253142506484, 8: 1.9795316428133105e-05}","Raleigh, NC Urbanized Area",50517,37.64200095017421,0.0084788284419196,20.185967922210693,16491901.262077836,9020309.706510244
1337051352,1.0994553476420528,178.32946468058287,178.32946468058287,82088,10948.501772054367,37243,1,3.0815691350035436e-05,,,,,,,,,,,,,,,,,,,,,6510,0.2006101506887307,,,,,,,,,,,,,,,,,,,,,299,0.009213891713660596,,,,,,,,,,,,,,,,,,,,,21427,0.6602878185572093,,,,,,,,,,,,,,,,,,,,,3325,0.10246217373886783,,,,,,,,,,,,,,,,,,,,,872,0.0268712828572309,,,,,,,,,,,,,,,,,,,,,16.0,0.000493051061600567,,,1.0,3.0815691350035436e-05,,,,,2.7472805152383595,"{0: 1, 1: 6510, 2: 299, 3: 21427, 4: 3325, 5: 872, 6: 16, 7: 1}","{0: 3.0815691350035436e-05, 1: 0.2006101506887307, 2: 0.009213891713660596, 3: 0.6602878185572093, 4: 0.10246217373886783, 5: 0.0268712828572309, 6: 0.000493051061600567, 7: 3.0815691350035436e-05}","Hartford, CT Urbanized Area",32451,24.270571172497494,0.019357275119384076,11.843539953231812,14638709.096699687,7995768.536858907
1326107533,1.0903900535691746,114.00893610903312,114.00893610903312,210452,18093.109363264764,90892,0,0.0,,,,,,,,,,,,,,,,,,,,,22533,0.2605422905706192,,,,,,,,,,,,,,,,,,,,,473,0.005469156501127363,,,,,,,,,,,,,,,,,,,,,47135,0.5450078048216453,,,,,,,,,,,,,,,,,,,,,14767,0.17074637220327224,,,,,,,,,,,,,,,,,,,,,1505,0.017401861594496155,,,,,,,,,,,,,,,,,,,,,60.0,0.0006937619240330693,,,11.0,0.00012718968607272938,1.0,1.1562698733884489e-05,,,2.6816442157599583,"{0: 0, 1: 22533, 2: 473, 3: 47135, 4: 14767, 5: 1505, 6: 60, 7: 11, 8: 1}","{0: 0.0, 1: 0.2605422905706192, 2: 0.005469156501127363, 3: 0.5450078048216453, 4: 0.17074637220327224, 5: 0.017401861594496155, 6: 0.0006937619240330693, 7: 0.00012718968607272938, 8: 1.1562698733884489e-05}","Virginia Beach, VA Urbanized Area",86485,65.217184766569,0.01183642825917549,32.57132005691528,23993408.622018237,13504188.616589943
1322348132,1.0959949820310193,135.932069373215,135.932069373215,154750,15907.677582369832,19234,0,0.0,,,,,,,,,,,,,,,,,,,,,11325,0.19519804198696955,,,,,,,,,,,,,,,,,,,,,183,0.003154193526147058,,,,,,,,,,,,,,,,,,,,,35827,0.6175152538867248,,,,,,,,,,,,,,,,,,,,,9610,0.16563825019821435,,,,,,,,,,,,,,,,,,,,,1049,0.018080595677203628,,,,,,,,,,,,,,,,,,,,,22.0,0.00037919266434554796,,,1.0,1.7236030197524906e-05,0.0,0.0,1.0,1.7236030197524906e-05,2.8095591023475475,"{0: 0, 1: 11325, 2: 183, 3: 35827, 4: 9610, 5: 1049, 6: 22, 7: 1, 8: 0, 9: 1}","{0: 0.0, 1: 0.19519804198696955, 2: 0.003154193526147058, 3: 0.6175152538867248, 4: 0.16563825019821435, 5: 0.018080595677203628, 6: 0.00037919266434554796, 7: 1.7236030197524906e-05, 8: 0.0, 9: 1.7236030197524906e-05}","Columbus, OH Urbanized Area",58018,43.87498163002661,0.012394184168012924,24.84355854988098,21035487.735505022,11360974.902017856
1288255633,1.0725150119705948,153.55377066280406,153.55377066280406,118111,14078.253525288059,56116,0,0.0,,,,,,,,,,,,,,,,,,,,,10208,0.22379584767500493,,,,,,,,,,,,,,,,,,,,,72,0.0015784973582092824,,,,,,,,,,,,,,,,,,,,,27352,0.5996536075241707,,,,,,,,,,,,,,,,,,,,,7475,0.1638787187863109,,,,,,,,,,,,,,,,,,,,,477,0.010457544998136496,,,,,,,,,,,,,,,,,,,,,27.0,0.0005919365093284809,,,1.0,2.1923574419573366e-05,1.0,2.1923574419573366e-05,,,2.7375967377721264,"{0: 0, 1: 10208, 2: 72, 3: 27352, 4: 7475, 5: 477, 6: 27, 7: 1, 8: 1}","{0: 0.0, 1: 0.22379584767500493, 2: 0.0015784973582092824, 3: 0.5996536075241707, 4: 0.1638787187863109, 5: 0.010457544998136496, 6: 0.0005919365093284809, 7: 2.1923574419573366e-05, 8: 2.1923574419573366e-05}","Memphis, TN--MS--AR Urbanized Area",45613,35.40679258958847,0.00651082456333449,17.84879183769226,18136389.40675445,9712549.299170136
1275291571,1.0749105633575204,129.9862535738058,129.9862535738058,155966,15897.098738757519,74746,1,1.5847860538827258e-05,,,,,,,,,,,,,,,,,,,,,15974,0.2531537242472266,,,,,,,,,,,,,,,,,,,,,197,0.00312202852614897,,,,,,,,,,,,,,,,,,,,,34281,0.5432805071315372,,,,,,,,,,,,,,,,,,,,,11690,0.18526148969889064,,,,,,,,,,,,,,,,,,,,,916,0.014516640253565768,,,,,,,,,,,,,,,,,,,,,37.0,0.0005863708399366086,,,3.0,4.754358161648178e-05,1.0,1.5847860538827258e-05,,,2.7068462757527736,"{0: 1, 1: 15974, 2: 197, 3: 34281, 4: 11690, 5: 916, 6: 37, 7: 3, 8: 1}","{0: 1.5847860538827258e-05, 1: 0.2531537242472266, 2: 0.00312202852614897, 3: 0.5432805071315372, 4: 0.18526148969889064, 5: 0.014516640253565768, 6: 0.0005863708399366086, 7: 4.754358161648178e-05, 8: 1.5847860538827258e-05}","Richmond, VA Urbanized Area",63100,49.47888109267524,0.009476424348896555,26.878954887390137,20273436.024892196,11296857.737134028
1234827841,1.0848812021650696,150.20526517014903,150.20526517014903,113406,13794.779916924404,51755,0,0.0,,,,,,,,,,,,,,,,,,,,,11301,0.2507488517606337,,,,,,,,,,,,,,,,,,,,,109,0.0024185138343428966,,,,,,,,,,,,,,,,,,,,,26279,0.5830837160797888,,,,,,,,,,,,,,,,,,,,,6665,0.14788435509995784,,,,,,,,,,,,,,,,,,,,,676,0.014999223412988972,,,,,,,,,,,,,,,,,,,,,37.0,0.0008209634116576805,,,2.0,4.437640063014489e-05,,,,,2.676606980407819,"{0: 0, 1: 11301, 2: 109, 3: 26279, 4: 6665, 5: 676, 6: 37, 7: 2}","{0: 0.0, 1: 0.2507488517606337, 2: 0.0024185138343428966, 3: 0.5830837160797888, 4: 0.14788435509995784, 5: 0.014999223412988972, 6: 0.0008209634116576805, 7: 4.437640063014489e-05}","Louisville/Jefferson County, KY--IN Urbanized Area",45069,36.49820525871995,0.01062554009488034,17.05653142929077,17034178.30188592,9161530.780143853
